year,id,age,educ,sex,gunlaw,grass,realinc
2002,451,54,19,2,NA,NA,137237.765589
2002,455,62,16,2,NA,NA,34413.5
2002,463,78,14,2,NA,NA,5631.3
2002,472,24,14,2,NA,2,51620.25
2002,473,52,14,2,1,2,23463.75
2002,476,72,14,1,1,NA,NA
2002,481,67,8,2,NA,NA,3441.3500000000004
2002,484,49,12,2,NA,NA,3441.3500000000004
2002,489,76,8,2,1,2,NA
2002,490,28,13,2,NA,NA,1251.4
2002,491,62,12,2,1,NA,NA
2002,499,35,16,2,1,NA,137237.765589
2002,505,48,16,2,NA,NA,NA
2002,510,55,15,1,2,NA,42234.75
2002,511,51,14,1,NA,2,2189.9500000000003
2002,515,39,11,2,NA,NA,3441.3500000000004
2002,525,53,19,2,NA,NA,7039.125
2002,528,35,12,2,NA,NA,34413.5
2002,530,55,18,2,NA,NA,137237.765589
2002,539,66,12,2,1,2,2189.9500000000003
2002,541,37,18,2,NA,NA,11731.875
2002,543,60,14,1,NA,NA,137237.765589
2002,553,60,13,2,NA,2,51620.25
2002,555,63,16,2,NA,NA,137237.765589
2002,560,35,12,2,NA,NA,42234.75
2002,566,24,14,2,NA,NA,14860.375
2002,570,79,12,2,NA,NA,4692.75
2002,571,28,14,2,NA,NA,NA
2002,572,64,12,1,1,NA,14860.375
2002,573,23,13,1,NA,NA,NA
2002,575,48,14,1,NA,NA,NA
2002,586,57,14,2,NA,NA,2815.65
2002,587,30,12,1,1,NA,11731.875
2002,590,54,11,1,NA,2,17206.75
2002,605,56,18,1,2,2,62570
2002,620,72,8,1,1,NA,14860.375
2002,626,22,12,1,NA,NA,17206.75
2002,631,23,13,1,1,NA,10167.625
2002,637,80,13,2,2,2,5631.3
2002,638,61,16,2,NA,NA,51620.25
2002,644,22,10,2,NA,NA,2815.65
2002,645,35,14,2,NA,NA,5631.3
2002,650,66,9,2,NA,NA,10167.625
2002,654,46,12,1,2,1,42234.75
2002,671,35,14,1,NA,1,NA
2002,675,52,15,1,NA,NA,42234.75
2002,684,57,18,2,NA,NA,62570
2002,690,23,13,2,NA,NA,42234.75
2002,691,21,8,2,NA,1,2189.9500000000003
2002,700,33,13,2,NA,2,42234.75
2002,702,78,2,1,NA,NA,10167.625
2002,712,33,12,2,1,NA,137237.765589
2002,717,34,18,2,NA,NA,51620.25
2002,720,83,12,2,NA,NA,4067.05
2002,721,31,16,1,NA,NA,17206.75
2002,732,86,11,1,1,1,23463.75
2002,735,22,12,2,1,1,23463.75
2002,746,32,13,2,NA,NA,14860.375
2002,747,27,10,2,2,NA,2189.9500000000003
2002,748,NA,13,2,NA,1,NA
2002,754,67,14,2,NA,NA,NA
2002,755,70,10,1,1,1,13296.125
2002,764,38,16,1,1,NA,51620.25
2002,766,84,2,2,1,1,137237.765589
2002,771,27,16,2,1,NA,34413.5
2002,773,54,20,2,NA,NA,NA
2002,774,43,18,1,NA,NA,137237.765589
2002,776,50,16,2,1,NA,34413.5
2002,779,73,12,1,NA,NA,28156.5
2002,780,71,12,2,NA,NA,NA
2002,784,62,14,1,NA,NA,10167.625
2002,787,71,15,2,NA,NA,13296.125
2002,789,50,12,2,NA,NA,137237.765589
2002,794,73,6,2,NA,1,2189.9500000000003
2002,797,83,12,2,NA,2,NA
2002,808,50,14,1,1,NA,7039.125
2002,822,59,12,1,1,2,28156.5
2002,825,21,14,1,2,NA,NA
2002,828,54,16,1,NA,NA,17206.75
2002,833,49,16,2,NA,NA,42234.75
2002,847,57,17,2,1,NA,42234.75
2002,857,43,16,2,NA,NA,137237.765589
2002,859,36,16,1,NA,NA,51620.25
2002,864,41,15,1,1,2,NA
2002,871,59,14,2,NA,NA,28156.5
2002,882,52,13,1,1,NA,34413.5
2002,888,39,18,1,NA,NA,137237.765589
2002,890,52,16,2,NA,NA,34413.5
2002,892,41,12,2,NA,1,42234.75
2002,898,49,12,1,1,NA,20335.25
2002,900,55,19,2,1,2,NA
2002,905,31,12,2,NA,NA,10167.625
2002,907,69,12,2,NA,2,NA
2002,908,71,12,2,NA,NA,NA
2002,917,59,18,1,NA,NA,34413.5
2002,930,36,8,1,1,1,20335.25
2002,932,26,12,1,NA,NA,42234.75
2002,934,43,14,2,NA,2,137237.765589
2002,937,37,12,2,1,2,11731.875
2002,939,35,14,2,NA,NA,11731.875
2002,944,62,12,1,2,2,42234.75
2002,946,45,12,2,NA,NA,14860.375
2002,948,43,12,2,NA,NA,1251.4
2002,950,35,12,2,NA,NA,2815.65
2002,955,43,14,1,NA,NA,51620.25
2002,957,75,18,1,1,1,34413.5
2002,959,69,17,1,NA,NA,312.85
2002,967,47,18,1,NA,NA,62570
2002,972,27,12,2,NA,2,20335.25
2002,973,55,12,2,NA,NA,14860.375
2002,981,21,12,2,NA,1,17206.75
2002,982,27,13,1,NA,NA,8603.375
2002,986,63,12,2,NA,NA,10167.625
2002,990,62,12,2,NA,2,17206.75
2002,994,41,15,2,1,NA,51620.25
2002,995,44,12,2,1,2,11731.875
2002,1002,37,10,2,NA,2,312.85
2002,1005,40,15,2,NA,NA,51620.25
2002,1006,85,12,2,NA,NA,NA
2002,1019,63,12,2,1,NA,23463.75
2002,1024,54,19,2,NA,NA,42234.75
2002,1032,51,10,1,1,2,5631.3
2002,1034,44,13,1,NA,2,137237.765589
2002,1035,45,14,1,2,1,137237.765589
2002,1047,89,12,2,NA,NA,NA
2002,1053,49,18,2,2,1,51620.25
2002,1054,37,13,1,NA,NA,NA
2002,1055,51,19,1,NA,NA,137237.765589
2002,1061,63,18,1,NA,2,28156.5
2002,1062,60,17,2,1,2,28156.5
2002,1071,31,12,2,NA,NA,34413.5
2002,1075,NA,16,2,2,NA,NA
2002,1087,47,13,2,NA,NA,51620.25
2002,1088,66,18,1,2,NA,NA
2002,1093,25,8,2,NA,NA,20335.25
2002,1100,57,13,2,NA,NA,42234.75
2002,1102,82,10,2,2,NA,17206.75
2002,1103,37,14,2,NA,1,312.85
2002,1112,56,12,2,NA,2,13296.125
2002,1114,46,12,2,NA,NA,NA
2002,1122,20,11,2,1,NA,8603.375
2002,1128,59,12,2,NA,NA,51620.25
2002,1130,50,13,2,NA,1,62570
2002,1135,NA,NA,2,NA,NA,NA
2002,1141,56,12,1,1,NA,13296.125
2002,1156,42,12,2,NA,NA,10167.625
2002,1159,76,12,1,NA,NA,20335.25
2002,1161,67,19,1,1,NA,20335.25
2002,1163,78,12,2,1,2,10167.625
2002,1165,70,12,1,NA,NA,11731.875
2002,1168,87,12,1,2,2,14860.375
2002,1169,77,16,2,NA,NA,17206.75
2002,1172,39,14,2,NA,NA,137237.765589
2002,1176,36,15,1,1,NA,137237.765589
2002,1177,68,13,1,NA,NA,14860.375
2002,1180,52,12,1,NA,2,4692.75
2002,1181,79,15,2,1,2,28156.5
2002,1182,45,16,1,NA,NA,62570
2002,1183,56,20,2,1,NA,42234.75
2002,1186,44,12,2,NA,NA,NA
2002,1204,33,14,1,1,1,10167.625
2002,1206,72,8,2,2,NA,4692.75
2002,1211,32,12,2,NA,NA,23463.75
2002,1212,32,12,2,NA,NA,312.85
2002,1233,30,14,2,NA,NA,14860.375
2002,1244,42,16,1,2,2,NA
2002,1245,30,16,2,NA,NA,NA
2002,1256,46,14,2,NA,NA,NA
2002,1259,39,15,2,NA,NA,62570
2002,1260,28,11,2,1,NA,10167.625
2002,1261,46,16,1,NA,NA,7039.125
2002,1271,29,11,2,1,NA,1251.4
2002,1281,27,16,2,2,2,17206.75
2002,1285,61,17,1,1,2,28156.5
2002,1295,46,14,1,1,2,23463.75
2002,1301,23,12,1,NA,2,34413.5
2002,1302,34,14,1,NA,NA,28156.5
2002,1305,53,12,1,NA,NA,51620.25
2002,1311,23,11,2,NA,NA,42234.75
2002,1313,20,13,1,NA,NA,5631.3
2002,1315,33,9,2,1,2,10167.625
2002,1317,49,12,1,NA,NA,13296.125
2002,1330,41,12,1,NA,NA,28156.5
2002,1338,61,12,1,1,2,28156.5
2002,1341,70,12,2,NA,NA,NA
2002,1354,32,12,1,NA,NA,28156.5
2002,1355,25,12,1,1,NA,10167.625
2002,1357,48,14,2,NA,NA,42234.75
2002,1365,30,12,2,1,2,10167.625
2002,1366,61,12,1,NA,NA,11731.875
2002,1375,25,11,2,NA,NA,28156.5
2002,1380,76,17,2,NA,NA,28156.5
2002,1381,80,14,1,NA,1,NA
2002,1397,37,16,1,NA,NA,20335.25
2002,1406,56,14,1,1,NA,62570
2002,1410,25,14,1,1,NA,42234.75
2002,1414,28,16,1,NA,NA,23463.75
2002,1415,21,12,2,NA,NA,23463.75
2002,1419,31,16,2,1,1,23463.75
2002,1420,82,17,1,NA,NA,28156.5
2002,1427,39,12,1,1,2,20335.25
2002,1428,28,20,2,NA,NA,13296.125
2002,1434,37,11,2,NA,NA,34413.5
2002,1435,34,18,2,NA,NA,14860.375
2002,1443,27,16,1,NA,1,34413.5
2002,1462,42,14,2,NA,NA,5631.3
2002,1465,33,13,2,1,2,14860.375
2002,1466,81,12,2,NA,NA,14860.375
2002,1468,47,13,2,NA,2,28156.5
2002,1475,58,9,1,NA,NA,23463.75
2002,1480,51,14,1,NA,NA,28156.5
2002,1483,42,20,2,NA,1,51620.25
2002,1485,32,18,2,NA,NA,42234.75
2002,1501,32,14,2,NA,NA,NA
2002,1502,34,NA,1,NA,NA,NA
2002,1506,48,12,1,NA,2,51620.25
2002,1507,52,13,1,1,2,51620.25
2002,1521,37,13,1,NA,NA,62570
2002,1530,43,14,2,NA,1,137237.765589
2002,1551,57,12,2,NA,NA,23463.75
2002,1555,78,12,2,NA,2,5631.3
2002,1558,33,12,2,NA,NA,10167.625
2002,1565,52,14,1,NA,NA,34413.5
2002,1568,34,18,2,NA,NA,17206.75
2002,1571,56,15,2,1,1,NA
2002,1584,31,16,1,NA,NA,51620.25
2002,1588,32,15,1,1,1,42234.75
2002,1589,46,14,1,NA,NA,34413.5
2002,1590,47,18,2,NA,1,137237.765589
2002,1594,56,12,1,NA,1,8603.375
2002,1600,40,14,2,NA,NA,34413.5
2002,1604,38,15,2,NA,NA,51620.25
2002,1606,31,13,2,1,1,34413.5
2002,1612,46,14,1,NA,2,62570
2002,1613,40,12,2,NA,NA,34413.5
2002,1621,39,12,2,1,NA,34413.5
2002,1623,30,13,1,NA,NA,17206.75
2002,1624,33,16,1,NA,NA,4067.05
2002,1631,33,16,2,NA,NA,137237.765589
2002,1632,35,16,1,NA,NA,42234.75
2002,1633,63,14,1,1,NA,7039.125
2002,1640,22,16,2,NA,NA,42234.75
2002,1646,61,16,2,NA,2,NA
2002,1647,75,15,1,NA,NA,11731.875
2002,1649,40,15,2,NA,1,51620.25
2002,1651,59,14,1,1,1,137237.765589
2002,1656,56,18,1,2,NA,137237.765589
2002,1661,60,12,2,1,2,NA
2002,1663,42,13,2,NA,NA,28156.5
2002,1666,81,13,1,NA,NA,NA
2002,1669,25,12,2,NA,NA,20335.25
2002,1672,24,12,2,1,NA,NA
2002,1681,23,11,2,1,2,7039.125
2002,1683,51,9,2,NA,NA,NA
2002,1685,31,12,2,NA,2,4067.05
2002,1689,45,16,1,NA,1,NA
2002,1691,26,12,1,NA,NA,NA
2002,1699,39,6,2,NA,NA,20335.25
2002,1703,29,16,1,NA,NA,23463.75
2002,1708,35,17,1,1,1,62570
2002,1711,69,2,1,2,NA,34413.5
2002,1712,51,13,1,NA,2,28156.5
2002,1716,30,12,2,NA,NA,28156.5
2002,1732,44,2,1,NA,2,28156.5
2002,1736,19,12,2,NA,NA,5631.3
2002,1741,20,12,1,NA,NA,2189.9500000000003
2002,1747,36,17,1,1,NA,42234.75
2002,1751,52,12,1,NA,NA,23463.75
2002,1758,39,11,2,NA,NA,7039.125
2002,1759,41,8,2,NA,NA,7039.125
2002,1764,62,12,2,NA,2,7039.125
2002,1775,54,20,1,1,NA,51620.25
2002,1780,23,16,1,1,1,3441.3500000000004
2002,1781,24,16,1,NA,NA,4067.05
2002,1789,51,16,1,2,NA,51620.25
2002,1793,43,16,2,NA,NA,NA
2002,1795,46,12,2,1,NA,3441.3500000000004
2002,1799,48,13,1,NA,NA,34413.5
2002,1806,57,17,2,NA,1,28156.5
2002,1813,71,13,2,NA,2,5631.3
2002,1822,76,16,1,NA,2,NA
2002,1830,53,18,2,NA,NA,NA
2002,1835,64,16,1,2,2,42234.75
2002,1846,51,12,2,NA,NA,14860.375
2002,1854,80,17,1,1,NA,7039.125
2002,1874,38,20,1,NA,NA,62570
2002,1875,55,16,1,1,NA,51620.25
2002,1886,18,12,1,1,1,2815.65
2002,1888,55,12,2,NA,NA,34413.5
2002,1889,30,11,2,NA,NA,11731.875
2002,1890,22,16,2,NA,2,NA
2002,1898,25,15,1,NA,NA,17206.75
2002,1900,29,12,2,NA,2,28156.5
2002,1905,30,18,2,NA,NA,17206.75
2002,1907,38,16,2,1,NA,34413.5
2002,1908,77,12,2,NA,NA,7039.125
2002,1914,55,17,1,1,NA,137237.765589
2002,1916,54,18,2,NA,NA,23463.75
2002,1918,29,16,1,1,NA,NA
2002,1920,28,12,2,NA,2,28156.5
2002,1927,19,12,2,NA,2,NA
2002,1928,71,9,1,1,NA,5631.3
2002,1929,64,16,1,NA,NA,23463.75
2002,1944,41,13,1,NA,NA,14860.375
2002,1945,34,14,2,NA,NA,14860.375
2002,1958,30,14,1,1,NA,28156.5
2002,1965,41,15,2,NA,NA,7039.125
2002,1968,24,16,2,NA,NA,11731.875
2002,1973,31,12,1,NA,NA,62570
2002,1974,52,12,1,1,NA,34413.5
2002,1975,77,16,1,NA,2,NA
2002,1983,55,12,2,1,NA,28156.5
2002,1987,56,20,1,1,NA,62570
2002,1997,59,14,1,NA,NA,62570
2002,2001,64,6,1,1,2,4692.75
2002,2011,63,14,1,NA,NA,20335.25
2002,2012,35,16,1,NA,NA,23463.75
2002,2015,51,13,2,1,2,137237.765589
2002,2021,77,12,2,NA,2,51620.25
2002,2024,70,8,1,NA,NA,5631.3
2002,2033,20,8,1,NA,1,11731.875
2002,2036,70,12,1,NA,NA,28156.5
2002,2040,70,18,1,NA,NA,20335.25
2002,2048,40,15,2,NA,NA,34413.5
2002,2049,41,14,1,NA,NA,42234.75
2002,2051,60,13,1,2,NA,42234.75
2002,2059,33,15,1,NA,NA,NA
2002,2061,46,18,2,NA,2,51620.25
2002,2071,25,13,2,NA,NA,28156.5
2002,2084,24,16,1,1,NA,13296.125
2002,2085,70,11,2,NA,2,20335.25
2002,2093,53,13,1,NA,NA,312.85
2002,2097,23,15,1,2,NA,3441.3500000000004
2002,2113,69,8,1,NA,NA,10167.625
2002,2123,28,11,1,1,2,14860.375
2002,2126,75,0,2,1,NA,8603.375
2002,2131,41,12,1,NA,NA,11731.875
2002,2137,60,12,2,NA,2,NA
2002,2146,46,14,1,1,NA,51620.25
2002,2149,45,12,2,NA,NA,34413.5
2002,2153,34,12,2,NA,NA,42234.75
2002,2160,19,12,1,2,1,2815.65
2002,2175,60,11,1,NA,NA,17206.75
2002,2179,43,12,1,1,2,23463.75
2002,2187,56,12,2,NA,NA,NA
2002,2199,75,1,1,NA,2,42234.75
2002,2201,23,12,2,NA,NA,17206.75
2002,2206,46,11,2,NA,NA,23463.75
2002,2211,20,12,2,NA,NA,NA
2002,2221,36,13,1,NA,NA,14860.375
2002,2223,23,12,1,NA,NA,10167.625
2002,2228,32,11,1,1,NA,20335.25
2002,2249,45,10,1,NA,1,8603.375
2002,2253,75,16,2,NA,2,NA
2002,2257,49,12,2,NA,2,20335.25
2002,2259,33,14,2,NA,NA,14860.375
2002,2260,55,11,2,1,NA,10167.625
2002,2266,65,12,2,NA,NA,312.85
2002,2283,20,9,2,1,2,3441.3500000000004
2002,2289,77,12,2,NA,NA,7039.125
2002,2299,NA,14,2,NA,NA,NA
2002,2300,31,10,1,NA,NA,28156.5
2002,2307,29,13,2,NA,NA,20335.25
2002,2308,32,14,1,1,NA,51620.25
2002,2310,22,12,1,2,1,23463.75
2002,2311,33,13,1,NA,NA,20335.25
2002,2315,19,12,2,NA,NA,42234.75
2002,2316,69,12,2,NA,NA,28156.5
2002,2320,45,16,2,1,2,NA
2002,2323,20,12,2,2,NA,3441.3500000000004
2002,2324,25,15,2,1,2,14860.375
2002,2335,27,12,1,NA,1,51620.25
2002,2338,31,18,1,NA,NA,17206.75
2002,2340,82,12,2,NA,NA,4692.75
2002,2352,40,14,2,NA,NA,42234.75
2002,2353,50,15,2,NA,NA,137237.765589
2002,2354,37,13,1,1,NA,51620.25
2002,2355,39,18,2,NA,2,28156.5
2002,2357,74,15,1,NA,NA,13296.125
2002,2362,83,12,2,NA,NA,10167.625
2002,2367,32,12,2,2,1,8603.375
2002,2372,53,16,2,1,1,23463.75
2002,2378,53,13,1,NA,NA,20335.25
2002,2381,38,12,1,NA,NA,137237.765589
2002,2382,30,12,1,NA,NA,42234.75
2002,2387,43,9,1,NA,NA,51620.25
2002,2389,30,12,1,NA,2,10167.625
2002,2399,34,10,1,NA,2,17206.75
2002,2401,21,13,1,NA,NA,42234.75
2002,2402,26,10,2,NA,NA,8603.375
2002,2406,49,18,2,NA,NA,34413.5
2002,2409,34,12,1,NA,2,20335.25
2002,2414,40,15,2,1,2,42234.75
2002,2415,48,7,2,NA,NA,7039.125
2002,2416,67,10,1,NA,NA,NA
2002,2417,70,13,2,NA,NA,3441.3500000000004
2002,2430,52,12,2,NA,NA,10167.625
2002,2431,70,6,2,2,NA,NA
2002,2435,58,11,2,NA,NA,NA
2002,2438,21,13,2,1,NA,NA
2002,2439,29,16,2,NA,NA,42234.75
2002,2441,52,16,2,1,NA,51620.25
2002,2443,37,15,1,NA,NA,42234.75
2002,2445,50,17,1,1,NA,62570
2002,2447,47,14,2,NA,NA,137237.765589
2002,2450,22,14,1,1,2,137237.765589
2002,2459,52,12,2,NA,NA,137237.765589
2002,2468,85,9,2,NA,NA,NA
2002,2477,36,12,2,1,NA,13296.125
2002,2491,33,10,1,NA,NA,42234.75
2002,2492,46,13,1,NA,NA,34413.5
2002,2493,33,12,2,1,NA,34413.5
2002,2499,75,11,2,NA,NA,NA
2002,2501,56,12,2,NA,NA,17206.75
2002,2513,52,12,2,NA,NA,28156.5
2002,2517,34,13,1,NA,NA,13296.125
2002,2518,71,16,2,NA,NA,NA
2002,2519,80,8,2,NA,NA,10167.625
2002,2527,38,14,2,NA,2,20335.25
2002,2532,71,16,1,2,NA,51620.25
2002,2536,47,14,2,NA,NA,11731.875
2002,2537,40,16,2,NA,1,137237.765589
2002,2545,54,18,1,2,1,34413.5
2002,2549,21,12,2,NA,NA,5631.3
2002,2558,26,13,1,NA,NA,34413.5
2002,2559,38,12,1,NA,NA,34413.5
2002,2570,60,12,2,NA,NA,137237.765589
2002,2579,61,12,2,NA,NA,8603.375
2002,2583,23,16,1,NA,NA,7039.125
2002,2591,21,15,2,NA,2,7039.125
2002,2603,45,12,1,NA,NA,1251.4
2002,2618,67,12,2,NA,NA,NA
2002,2623,40,16,1,1,2,51620.25
2002,2636,68,10,1,NA,NA,14860.375
2002,2637,30,12,2,1,NA,13296.125
2002,2644,36,17,2,NA,1,137237.765589
2002,2645,69,14,2,NA,NA,8603.375
2002,2658,28,14,1,NA,NA,23463.75
2002,2659,49,5,1,NA,NA,2189.9500000000003
2002,2679,42,12,1,NA,1,14860.375
2002,2686,51,18,1,1,2,17206.75
2002,2688,52,16,1,NA,NA,137237.765589
2002,2699,24,12,1,NA,NA,28156.5
2002,2702,57,12,1,NA,NA,312.85
2002,2704,34,14,1,NA,NA,10167.625
2002,2720,51,13,2,NA,NA,4067.05
2002,2725,35,12,2,NA,NA,137237.765589
2002,2729,58,13,2,NA,NA,23463.75
2002,2733,41,12,1,NA,NA,5631.3
2002,2734,55,12,2,NA,2,4692.75
2002,2740,64,11,2,NA,NA,7039.125
2002,2748,20,14,2,1,NA,34413.5
2002,2751,30,10,2,NA,2,7039.125
2002,2761,22,9,1,NA,1,14860.375
2004,1,52,9,2,NA,NA,33209
2004,3,52,14,1,NA,NA,33209
2004,15,42,14,1,1,NA,16604.5
2004,17,39,9,2,NA,NA,NA
2004,22,67,14,2,NA,NA,40756.5
2004,25,19,13,1,1,2,NA
2004,30,73,16,1,NA,NA,22642.5
2004,32,68,12,1,NA,NA,5434.2
2004,33,35,13,1,NA,1,19623.5
2004,35,47,17,2,NA,NA,NA
2004,37,57,20,2,1,1,40756.5
2004,38,29,19,1,NA,NA,128434.60593800001
2004,39,53,18,2,1,NA,128434.60593800001
2004,53,37,12,2,NA,NA,40756.5
2004,55,23,12,1,NA,NA,16604.5
2004,56,59,8,2,1,2,NA
2004,59,55,16,2,NA,NA,128434.60593800001
2004,72,33,17,2,NA,NA,27171
2004,75,41,16,2,NA,NA,14340.25
2004,77,26,16,1,NA,1,16604.5
2004,81,39,15,2,1,2,19623.5
2004,89,33,15,1,NA,NA,49813.5
2004,92,31,15,1,NA,NA,49813.5
2004,96,18,12,2,NA,NA,NA
2004,97,55,12,2,1,NA,22642.5
2004,108,42,10,1,NA,NA,128434.60593800001
2004,114,86,8,2,2,NA,12830.75
2004,117,60,20,1,NA,NA,128434.60593800001
2004,124,68,11,1,1,2,40756.5
2004,125,47,12,2,NA,NA,27171
2004,127,56,18,1,NA,NA,128434.60593800001
2004,128,57,18,2,1,1,128434.60593800001
2004,129,62,12,1,NA,NA,27171
2004,134,40,12,1,NA,2,40756.5
2004,136,32,18,2,NA,NA,49813.5
2004,138,23,9,1,1,NA,49813.5
2004,162,28,19,2,NA,2,60380
2004,165,29,13,2,1,NA,40756.5
2004,167,50,14,1,2,NA,NA
2004,177,74,18,1,NA,NA,49813.5
2004,181,38,13,2,NA,NA,11321.25
2004,189,NA,12,1,NA,NA,NA
2004,190,70,13,2,2,2,33209
2004,202,18,12,1,NA,NA,128434.60593800001
2004,222,45,15,1,1,NA,NA
2004,225,23,12,1,NA,NA,60380
2004,226,61,17,2,1,2,60380
2004,236,37,14,1,1,NA,40756.5
2004,242,48,14,1,1,NA,40756.5
2004,245,43,6,2,2,NA,11321.25
2004,265,69,9,2,NA,2,8302.25
2004,268,49,20,1,NA,NA,40756.5
2004,277,19,13,1,NA,NA,8302.25
2004,282,43,13,2,NA,1,22642.5
2004,291,76,12,2,1,NA,27171
2004,307,53,15,2,1,NA,128434.60593800001
2004,309,41,12,1,NA,NA,60380
2004,326,62,15,1,NA,NA,33209
2004,339,41,17,1,NA,NA,40756.5
2004,341,47,13,2,1,1,40756.5
2004,347,41,14,1,NA,2,128434.60593800001
2004,350,58,16,1,NA,NA,33209
2004,360,32,12,2,NA,NA,128434.60593800001
2004,361,42,12,2,NA,NA,128434.60593800001
2004,366,89,16,1,NA,NA,27171
2004,368,27,16,1,NA,1,60380
2004,370,53,17,2,NA,NA,128434.60593800001
2004,379,44,13,1,NA,2,NA
2004,380,46,2,1,1,2,40756.5
2004,385,40,16,2,NA,NA,60380
2004,389,43,15,2,1,NA,NA
2004,390,23,12,1,NA,NA,16604.5
2004,413,23,16,2,NA,NA,1207.6
2004,418,35,12,2,NA,NA,NA
2004,424,42,16,1,NA,NA,60380
2004,425,53,12,1,NA,NA,40756.5
2004,431,28,17,2,NA,NA,60380
2004,446,46,14,2,NA,NA,128434.60593800001
2004,456,30,16,2,NA,2,9811.75
2004,463,45,18,1,1,NA,128434.60593800001
2004,479,43,8,2,NA,2,301.9
2004,487,34,15,2,NA,NA,8302.25
2004,496,44,11,2,1,2,3924.7
2004,501,21,12,2,NA,NA,1207.6
2004,502,30,11,2,NA,NA,4528.5
2004,504,43,12,1,NA,NA,NA
2004,518,19,13,2,NA,2,33209
2004,519,76,8,2,NA,NA,16604.5
2004,521,40,16,1,1,2,NA
2004,533,34,16,1,1,NA,NA
2004,534,47,18,1,NA,NA,40756.5
2004,540,38,13,2,NA,NA,NA
2004,542,47,16,2,NA,NA,NA
2004,547,40,16,1,NA,2,40756.5
2004,549,33,17,2,NA,2,49813.5
2004,550,30,15,1,NA,1,40756.5
2004,565,28,16,1,NA,1,128434.60593800001
2004,573,45,12,1,1,1,16604.5
2004,576,63,10,1,2,1,128434.60593800001
2004,585,59,18,1,NA,2,40756.5
2004,586,23,14,1,NA,1,33209
2004,590,50,12,1,NA,NA,22642.5
2004,593,26,16,1,NA,NA,9811.75
2004,600,41,12,2,2,1,2113.3
2004,622,43,12,2,NA,2,33209
2004,626,51,12,2,NA,2,19623.5
2004,644,39,9,1,NA,2,14340.25
2004,652,41,12,2,1,NA,3924.7
2004,655,74,12,2,NA,NA,8302.25
2004,667,18,12,2,NA,2,NA
2004,673,39,14,1,1,NA,22642.5
2004,674,39,12,1,2,2,128434.60593800001
2004,678,41,14,1,NA,NA,128434.60593800001
2004,681,54,18,1,NA,1,60380
2004,690,26,16,2,NA,NA,128434.60593800001
2004,693,75,12,2,1,NA,NA
2004,696,24,14,1,1,2,11321.25
2004,699,40,12,2,NA,NA,33209
2004,702,54,14,2,1,2,22642.5
2004,704,32,14,2,NA,NA,40756.5
2004,712,61,18,1,NA,2,NA
2004,713,65,12,1,NA,NA,NA
2004,714,51,13,2,NA,NA,27171
2004,718,39,18,2,NA,NA,40756.5
2004,723,65,16,2,NA,NA,6792.75
2004,729,43,13,1,NA,NA,128434.60593800001
2004,732,36,15,1,NA,2,33209
2004,733,50,12,1,NA,NA,22642.5
2004,748,34,15,1,NA,NA,40756.5
2004,749,89,14,1,1,NA,12830.75
2004,757,67,14,2,1,NA,27171
2004,758,62,12,1,NA,NA,33209
2004,762,51,2,2,NA,NA,40756.5
2004,765,45,14,2,NA,1,49813.5
2004,769,34,11,2,NA,NA,5434.2
2004,771,44,16,2,1,NA,27171
2004,775,60,16,1,NA,2,128434.60593800001
2004,776,43,18,2,1,NA,128434.60593800001
2004,781,42,16,1,NA,NA,49813.5
2004,786,34,14,1,2,NA,49813.5
2004,790,40,20,1,NA,NA,128434.60593800001
2004,796,81,8,1,NA,2,14340.25
2004,797,48,17,2,NA,NA,NA
2004,801,36,18,2,NA,NA,40756.5
2004,804,60,12,1,NA,1,12830.75
2004,813,51,16,1,NA,NA,40756.5
2004,814,69,14,2,1,NA,NA
2004,817,26,16,2,1,1,27171
2004,819,39,12,1,NA,1,9811.75
2004,827,41,11,2,NA,1,19623.5
2004,830,22,13,2,1,NA,33209
2004,831,48,12,1,NA,NA,128434.60593800001
2004,836,23,15,2,NA,NA,16604.5
2004,842,75,14,2,1,NA,NA
2004,845,63,12,2,1,2,128434.60593800001
2004,847,62,14,2,NA,NA,22642.5
2004,856,72,16,2,NA,NA,19623.5
2004,859,72,16,2,NA,NA,NA
2004,864,27,16,1,NA,NA,19623.5
2004,869,35,12,1,NA,NA,14340.25
2004,880,30,10,2,NA,1,3924.7
2004,882,56,16,1,1,1,8302.25
2004,884,79,12,2,NA,NA,11321.25
2004,887,26,16,2,NA,NA,40756.5
2004,892,66,14,2,NA,NA,12830.75
2004,904,57,14,1,2,NA,6792.75
2004,907,44,16,2,1,2,60380
2004,914,28,14,1,NA,NA,27171
2004,917,47,19,1,1,1,128434.60593800001
2004,918,63,20,1,1,NA,60380
2004,927,50,18,1,NA,NA,128434.60593800001
2004,941,29,14,2,NA,NA,27171
2004,945,48,14,2,NA,NA,27171
2004,947,35,12,1,NA,NA,22642.5
2004,948,28,13,1,1,NA,22642.5
2004,953,56,15,1,1,NA,60380
2004,965,25,16,2,NA,NA,27171
2004,972,40,12,2,NA,1,12830.75
2004,975,74,16,2,NA,NA,NA
2004,980,39,17,2,NA,2,128434.60593800001
2004,982,52,14,1,2,NA,NA
2004,988,37,12,1,NA,NA,40756.5
2004,991,35,17,1,2,NA,33209
2004,1001,65,20,2,NA,NA,NA
2004,1014,88,12,1,1,NA,6792.75
2004,1018,20,13,1,NA,NA,60380
2004,1031,70,12,1,NA,NA,19623.5
